frame_idx,frame_time,steering_angle,steering_angle_prev_100ms,steering_angle_prev_200ms,speed,yaw_rate,velocity_x,velocity_y,velocity_z,time_diff_steering,time_diff_speed,time_diff_gyro
144,9321.294831000001,-2.7,-2.5,-1.9,[18.88402778],0.0092010498046875,-6.421978760914596,-8.757267678193568,-15.835456722204086,0.004235942331433762,0.004343358998085023,0.04827346700039925
145,9321.344831,-2.6,-2.6,-2.3,[18.94166667],0.011138916015625,-6.385307731413725,-8.690643381347583,-15.818637585299673,0.001164766334113665,0.00472528600039368,0.001519014000223251
146,9321.394852,-2.6,-2.7,-2.5,[18.82986111],0.011138916015625,-6.337756539885406,-8.652455536659017,-15.792807082719287,0.00664024499928928,0.004196004667392117,0.048501985998882446
147,9321.444853,-2.7,-2.6,-2.6,[18.85972222],0.0054168701171875,-6.313723972889269,-8.60277180642328,-15.760791033782807,0.0014559636674675858,0.006275400997765246,0.001289493999138358
148,9321.494845000001,-2.7,-2.6,-2.7,[18.77777778],0.0054168701171875,-6.309019955017018,-8.569785246794357,-15.715037236208662,0.00504705733510491,0.0004394736661197385,0.04870250600106374
149,9321.544827,-2.6,-2.7,-2.6,[18.77916667],-0.0006866455078125,-6.3288967883699705,-8.565481765625753,-15.64276339261957,0.007858900333303609,0.004989608667528955,0.001107975000195438
150,9321.594828,-2.4,-2.7,-2.6,[18.75625],-0.0006866455078125,-6.331477640398155,-8.600647832315234,-15.527195005087902,0.0023691720016358886,0.004992921332814149,0.0488930249994155
151,9321.644861,-2.2,-2.6,-2.7,[18.73333333],-0.0001678466796875,-6.373662745968657,-8.652118781266262,-15.39190243616321,0.007713640332440264,0.007826973665942205,0.0008664549986860948
152,9321.694831,-1.8,-2.5,-2.7,[18.69652778],-0.0001678466796875,-6.438362100496833,-8.712186114631272,-15.255182367623785,0.0034363280010438757,0.007271368998772232,0.04910354500134417
153,9321.744831,-1.6,-2.3,-2.6,[18.65694444],-0.0036468505859375,-6.488419476114556,-8.790449370301614,-15.138065953625219,0.003295838667327189,0.004487962665734813,0.0006889359992783284
154,9321.794841,-1.6,-1.8,-2.5,[18.68402778],-0.0036468505859375,-6.525399421543444,-8.860059815762753,-15.047769495636272,0.004259807334165089,0.0038607543319812976,0.049321064001560444
155,9321.844849000001,-1.5,-1.6,-2.3,[18.60763889],-0.0057830810546875,-6.546725403079904,-8.909433590769158,-14.996966661827454,0.007249265330756316,0.0014868906673655147,0.0004634159995475784
156,9321.894863,-1.6,-1.6,-1.8,[18.55347222],-0.0057830810546875,-6.561957095189654,-8.93848433016011,-14.99248527333471,0.006443379666961846,0.004241598999215057,0.04955058399900736
157,9321.944827,-1.5,-1.5,-1.6,[18.52638889],-0.00128173828125,-6.564943823928014,-8.941550169244373,-15.028356671348977,0.0044142653332528425,0.004031089332784177,0.00027789700106950477
158,9321.994822,-1.5,-1.6,-1.6,[18.51666667],-0.00128173828125,-6.555752600294264,-8.91885053649382,-15.08212598869445,0.004024515334094758,0.006848849334346596,0.0497171030001482
159,9322.044828,-1.5,-1.6,-1.5,[18.50416667],-0.000823974609375,-6.529297676939886,-8.884522895695545,-15.135323244899457,0.0011989540016656974,0.006563422333783819,6.937699981790502e-05
160,9322.094867,-1.5,-1.5,-1.6,[18.52291667],-0.00146484375,-6.494519087628225,-8.844611313597524,-15.156383794790088,0.003995036999185686,0.00137593200088304,0.04982285799997044
161,9322.144821,-1.5,-1.5,-1.6,[18.54513889],-0.00146484375,-6.462011677905656,-8.807124938764403,-15.152713401345235,0.0017830146662163315,0.0010864020005101338,0.00013114200010022614
162,9322.194855,-1.5,-1.5,-1.5,[18.48611111],-0.0005645751953125,-6.431374598860334,-8.784593222101362,-15.145424830097273,0.004241182667101384,0.0014507453324767994,0.049627337999481824
163,9322.24482,-1.5,-1.5,-1.5,[18.49236111],-0.0005645751953125,-6.4009013359282205,-8.796546516120623,-15.1441001732631,0.00709002566691197,0.0042370470000605565,0.0003376620006747544
164,9322.294833,-1.5,-1.5,-1.5,[18.53541667],0.005340576171875,-6.3806533389257,-8.82949698379321,-15.139255561345564,0.001211880000482779,0.004282985333702527,0.04944181899918476
165,9322.34482,-1.5,-1.5,-1.5,[18.525],0.005340576171875,-6.38654662783958,-8.85523438031005,-15.125663459396685,0.006814119000409846,0.0038891726653673686,0.0005451810011436464
166,9322.394818,-1.5,-1.5,-1.5,[18.53958333],0.00628662109375,-6.388677723949826,-8.884393818715646,-15.109731851431308,0.0010153796647500712,0.006356431998938206,0.049249298999711755
167,9322.444819,-1.5,-1.5,-1.5,[18.49861111],0.00628662109375,-6.405731150017681,-8.91480596285305,-15.081042765912368,0.004519724667261471,0.006935546332897502,0.0007517009998991853
168,9322.494817,-1.5,-1.5,-1.5,[18.59305556],-0.0034942626953125,-6.438597640435144,-8.945887947826195,-15.027013426990692,0.003797389666942763,0.0011653379988274537,0.0490427799995814
169,9322.544816,-1.5,-1.5,-1.5,[18.51180556],-0.0034942626953125,-6.49113416359972,-8.96060904186435,-14.967654279809842,0.004601400665706024,0.0044658173337666085,0.00095621999935247
170,9322.594817000001,-1.7,-1.5,-1.5,[18.53958333],-0.0092620849609375,-6.528704526762396,-8.984394215187766,-14.909056074227903,0.006883576998006902,0.0038582353336096276,0.048835259998668334
171,9322.644811,-1.8,-1.5,-1.5,[18.51180556],-0.0092620849609375,-6.54696982367592,-9.017412506502945,-14.886016227276546,0.005491160998644773,0.003736766000656644,0.0011587400003918447
172,9322.694813,-2.1,-1.6,-1.5,[18.51458333],-0.0038299560546875,-6.553235554677521,-9.036620612682134,-14.89739034326404,0.0003179626673954772,0.007566922666228493,0.048631739999109413
173,9322.74481,-2.3,-1.8,-1.5,[18.50069444],-0.0038299560546875,-6.533220346241517,-9.054495033557853,-14.926379444421295,0.002365412334256689,0.005377004332331126,0.001365260000966373
174,9322.794811,-2.5,-2.0,-1.6,[18.47222222],0.0088653564453125,-6.49433122907763,-9.059118028109657,-14.95867212168387,0.003079328665990033,0.0023926820013002725,0.04842622100113658
175,9322.844811,-2.6,-2.3,-1.8,[18.46180556],0.0088653564453125,-6.449512754529637,-9.037457557557536,-14.99105989381124,0.002885339334170567,0.010567879331574659,0.0015737789999548113
176,9322.894809,-2.7,-2.5,-2.0,[18.40486111],0.0117950439453125,-6.4055376602223255,-9.018518416049385,-15.005568872910374,0.004859681001107674,0.0059435479997773655,0.04822070100090059
177,9322.94481,-3.0,-2.6,-2.3,[18.43819444],0.0117950439453125,-6.384258557719953,-9.004341957992558,-15.001680299691806,0.007619827332746354,0.0008949120019678958,0.0017802990005293395
178,9322.99481,-3.2,-2.7,-2.5,[18.46944444],0.0042724609375,-6.393391711776738,-8.973013975426452,-14.977905414061455,0.0018314726657990832,0.0035842663328367053,0.04801218200009316
179,9323.044827,-3.6,-2.9,-2.6,[18.47083333],0.0042724609375,-6.415355295500053,-8.960009213101532,-14.94715166299285,0.007546431666924036,0.00602130799961742,0.002004817999477382
180,9323.094808,-4.0,-3.2,-2.7,[18.45763889],-0.002685546875,-6.452929262472085,-8.972204834519493,-14.898851921584649,0.0035025479992327746,0.0018341710001550382,0.04780666199985717
181,9323.144807,-4.2,-3.5,-2.9,[18.46388889],-0.002685546875,-6.522636110882751,-8.997763760006995,-14.848614729532628,0.0036280580006859964,0.007630764332134277,0.0021923380008956883
182,9323.194806,-4.1,-4.0,-3.2,[18.47847222],0.0004119873046875,-6.573537539323867,-9.03565844259214,-14.796184608949828,0.004107652332095313,0.0014430356677621603,0.04760114300006535
183,9323.244804,-4.0,-4.2,-3.5,[18.41527778],0.0004119873046875,-6.590431879242445,-9.091442544885426,-14.767178115460672,0.003977922999183647,0.007604618334880797,0.002396857000348973
184,9323.294823,-3.7,-4.1,-4.0,[18.38194444],0.011474609375,-6.617355650132187,-9.117030527995976,-14.77540245193519,0.0008448703338217456,0.0035130270007357467,0.047376623000673135
185,9323.344805,-3.4,-4.0,-4.2,[18.3875],0.011474609375,-6.620338374132634,-9.129942149901524,-14.785445863748883,0.0009612350004317705,0.0032232670000666985,0.0026053769997815834
186,9323.394804,-3.4,-3.7,-4.1,[18.36666667],0.0167694091796875,-6.576903989567298,-9.14809725227828,-14.806791556777327,0.0010150476664421149,0.0037432249991979916,0.047188104001179454
187,9323.444804,-3.4,-3.4,-4.0,[18.43402778],0.0167694091796875,-6.534887201102707,-9.1188607655758,-14.815174197651466,0.004021933000331046,0.005192243665078422,0.0028118959999119397
188,9323.494816,-3.3,-3.4,-3.7,[18.3],0.0154876708984375,-6.513233152390322,-9.074103655155433,-14.812844294799639,0.0034308810008951696,0.0020687229989562184,0.04696858399984194
189,9323.54483,-3.2,-3.4,-3.4,[18.38888889],0.0154876708984375,-6.500708130798804,-9.04639998008168,-14.801291112927556,0.0038043503336666618,0.005775952333351597,0.0030454160005319864
190,9323.594797,-2.9,-3.3,-3.4,[18.34791667],0.00665283203125,-6.489362652691095,-9.034445371570673,-14.771561314207533,0.008069714667726657,0.0026141213329538004,0.046797655000773375
191,9323.644802,-2.7,-3.2,-3.4,[18.35625],0.00665283203125,-6.516656176576735,-9.02572976161855,-14.739821724660779,0.005369503998736036,0.0029650060005224077,0.003207345000191708
192,9323.694799,-2.6,-2.9,-3.3,[18.36666667],-0.0044097900390625,-6.552910749054237,-9.022692404939404,-14.715959510052844,0.0023437639993062476,0.0031472669998038327,0.04658813499918324
193,9323.744808,-2.6,-2.7,-3.2,[18.33680556],-0.0044097900390625,-6.583527852462467,-9.042146905266101,-14.693613952881,0.005204014334594831,0.005317306000506505,0.003420864999498008
194,9323.794815,-2.6,-2.6,-2.9,[18.37013889],-0.0048065185546875,-6.617870789904926,-9.06563435148555,-14.673642584312297,0.0034235379989695502,0.00208186900090368,0.04636461600057373
195,9323.844797,-2.4,-2.6,-2.7,[18.3],-0.0048065185546875,-6.635451270000455,-9.087708145079537,-14.646102265119499,0.0031439443318959093,0.007276868333065067,0.0036173839998809854
196,9323.894837,-2.4,-2.6,-2.6,[18.30833333],0.002777099609375,-6.6392379855040495,-9.10643620112128,-14.628045212639346,0.005936630999713088,0.0005021209999540588,0.04613509599948884
197,9323.944796,-2.3,-2.4,-2.6,[18.27986111],0.002777099609375,-6.629069575553049,-9.106779408237662,-14.621726192371005,0.006504141667392105,0.0036655166659329552,0.0038239040004555136
198,9323.9948,-2.5,-2.4,-2.6,[18.23333333],0.0053863525390625,-6.614774204106715,-9.09531424661368,-14.634413588232116,0.0034604106658662204,0.004759652667416958,0.045964576998812845
199,9324.044794,-2.8,-2.3,-2.4,[18.27916667],0.0053863525390625,-6.590275052309204,-9.074812132328132,-14.66355759412859,0.008456421001028502,0.007301099998585414,0.004029423000247334
200,9324.094791,-3.4,-2.5,-2.4,[18.22569444],0.0055389404296875,-6.567274362212579,-9.033839088672279,-14.694717506093498,0.0022701526650052983,0.0031611183330824133,0.0457660570009466
201,9324.144797,-4.1,-2.7,-2.3,[18.25833333],0.0055389404296875,-6.544241160825932,-8.99039146010615,-14.719279416486712,0.002742215334365028,0.006320108332147356,0.004239943000357016
202,9324.19479,-4.8,-3.4,-2.5,[18.23194444],0.00927734375,-6.524007954121098,-8.950299051833884,-14.715942512461618,0.004647287332772976,0.0007751703342364635,0.045559537000372075
203,9324.244796,-5.2,-4.1,-2.7,[18.23819444],0.00927734375,-6.510433439459987,-8.92827211086092,-14.680799188536211,0.004752944001666037,0.0036750346662302036,0.004446463000931544
204,9324.294792,-5.3,-4.8,-3.4,[18.23194444],0.015106201171875,-6.510677132881249,-8.921441991972875,-14.622591123215262,0.004554663000817527,0.0019497666671668412,0.04535001799922611
205,9324.344796,-5.1,-5.2,-4.1,[18.25416667],0.015106201171875,-6.544607772880708,-8.924564111695007,-14.560484783233115,0.007015107667029952,0.004609038333001081,0.004653981999581447
206,9324.394789,-4.7,-5.3,-4.8,[18.21875],0.014312744140625,-6.575872258987422,-8.949639725521205,-14.518392852406897,0.0013719413327635266,0.004243652332661441,0.045145497999328654
207,9324.444783,-4.4,-5.2,-5.2,[18.18888889],0.014312744140625,-6.602993140781152,-8.98847846061768,-14.508627436167403,0.007592847665364388,0.007705889331191429,0.004848502001550514
208,9324.494791000001,-4.3,-4.8,-5.3,[18.19305556],0.0088958740234375,-6.640676887618384,-9.008724260130755,-14.51497374096556,0.003039735667698551,0.002426951998131699,0.04493597899818269
209,9324.544786,-4.3,-4.5,-5.2,[18.13888889],0.0088958740234375,-6.673697997555944,-9.002633719608383,-14.52357585025949,0.006012589999954798,0.007684242998948321,0.005059021001216024
210,9324.59482,-4.4,-4.3,-4.8,[18.12083333],0.0102386474609375,-6.6769910406531565,-8.985433133098526,-14.523529736328454,0.0020885769990854897,0.0007021730016276706,0.044699459000185016
211,9324.644785,-4.5,-4.3,-4.5,[18.15625],0.0102386474609375,-6.6721951003899544,-8.957664708132146,-14.507011678714075,0.007811086998117389,0.003337840000313008,0.005265540999971563
212,9324.694789000001,-4.4,-4.3,-4.3,[18.13194444],0.01153564453125,-6.6679818342158965,-8.92577602750601,-14.474983907458205,0.001728795665258076,0.0037629443359037396,0.044522939999296796
213,9324.744784,-4.3,-4.5,-4.3,[18.14652778],0.01153564453125,-6.657415447415439,-8.910123142040495,-14.442320033497705,0.004391472331917612,0.004483861001062905,0.005472060000101919
214,9324.794797,-4.2,-4.5,-4.3,[18.08958333],0.012359619140625,-6.661793378213633,-8.902602983622801,-14.424597353141692,0.0015894759999355301,0.006523148998894612,0.044307419999313424
215,9324.844795,-4.1,-4.3,-4.5,[18.10694444],0.012359619140625,-6.668473542249892,-8.907383176003826,-14.412067327745644,0.004481263998968643,0.004597513998305658,0.005690580001100898
216,9324.89478,-3.8,-4.2,-4.5,[18.05416667],0.0115966796875,-6.680071286481236,-8.917159302031266,-14.416699619576605,0.0036355486681713955,0.0017415766669728328,0.04411690099914267
217,9324.94478,-3.6,-4.2,-4.3,[18.0875],0.0115966796875,-6.70491019570487,-8.918107466624143,-14.397564029988997,0.00350706899916986,0.0043250453327345895,0.005883099000129732
218,9324.994779,-3.2,-3.8,-4.2,[18.08402778],0.0080718994140625,-6.720236819044795,-8.926512201938628,-14.365358969160104,0.004191982665361138,0.0013459126676025335,0.043910380998568144
219,9325.044781,-2.8,-3.6,-4.2,[18.06527778],0.0080718994140625,-6.750523088875454,-8.916415636163132,-14.329935659622521,0.006817961664637551,0.001477058667660458,0.006091619001381332
220,9325.094776,-2.2,-3.2,-3.8,[18.05486111],-0.0046234130859375,-6.82122809210172,-8.884099239162397,-14.280616566367462,0.0013934516664448893,0.0041124759991362225,0.04370586200093385
221,9325.144818,-1.1,-2.9,-3.6,[18.01666667],-0.0046234130859375,-6.84219623690313,-8.898179467079544,-14.245831070356921,0.005493899332577712,0.004368871666883933,0.006336137999824132
222,9325.194817,-0.4,-2.4,-3.2,[17.99166667],-0.0064697265625,-6.803803958601629,-8.940181463430585,-14.224615578409287,0.002755819667072501,0.002657461665876326,0.043457342000692734
223,9325.244791000001,0.1,-1.3,-2.9,[17.99513889],-0.0064697265625,-6.816143863650324,-8.93607101521016,-14.249665454530623,0.002495882334187627,0.00784743066651572,0.0065166580006916774
224,9325.29486,0.30000000000000004,-0.4,-2.4,[17.94375],0.0002899169921875,-6.797306818382274,-8.923609591965336,-14.303639474786715,0.003806329999861191,0.001678992999586626,0.04320682300021872
225,9325.344773,0.2,0.1,-1.3,[17.98888889],0.0002899169921875,-6.728729309039301,-8.929706349321668,-14.345587054270384,0.005466107999382075,0.0039032883341860725,0.006706177000523894
226,9325.394809,0.2,0.30000000000000004,-0.4,[17.92847222],0.003387451171875,-6.671783606510382,-8.902375646769665,-14.360713681792722,0.0024294203340105014,0.0057308086652483325,0.043050303000200074
227,9325.44477,0.4,0.2,0.1,[17.99652778],0.003387451171875,-6.622850578840914,-8.856028814280211,-14.357698868280401,0.00771301366694388,0.003066767665586667,0.006910697000421351
228,9325.494776,0.4,0.2,0.30000000000000004,[17.90277778],-0.00091552734375,-6.58879374986428,-8.817229650296962,-14.365508195681,0.002046638999672723,0.007442347334290389,0.042875783999988926
229,9325.544769,0.2,0.30000000000000004,0.2,[17.91458333],-0.00091552734375,-6.561875040657755,-8.807523792566393,-14.374792037087303,0.0031542883334623184,0.0055194830001710216,0.007117216000551707
230,9325.644778,-0.4,0.2,0.30000000000000004,[17.94583333],-0.0058746337890625,-6.56601341667847,-8.80823682727121,-14.367102609593854,0.005765215666542645,0.0003338509995955974,0.007333735999054625
231,9325.694776,-0.30000000000000004,-0.2,0.4,[17.97013889],-0.0045928955078125,-6.578028497648401,-8.81683187470145,-14.345625157598528,0.00305955499970878,0.002405142333373078,0.04246074500042596
232,9325.744777,-0.1,-0.4,0.2,[17.90416667],-0.0045928955078125,-6.589664059277811,-8.832228627290219,-14.338682905679686,0.004844836666961783,0.002155444666641415,0.007540254999184981
233,9325.794784,-0.2,-0.4,-0.2,[17.88888889],-0.0054931640625,-6.586931570561677,-8.848776816446701,-14.32401259625474,0.0016700553333066637,0.0037661013320757775,0.04224522500044259
234,9325.844768,-0.2,-0.2,-0.4,[17.91388889],-0.0054931640625,-6.600682633947844,-8.856889190032298,-14.319827127146192,0.006403461999070714,0.0065155036663782084,0.007738775000689202
235,9325.894762,0.0,-0.2,-0.4,[17.88194444],-0.0048828125,-6.602871465521626,-8.849053538632537,-14.312040075188134,0.004911235999315977,0.005831545333421673,0.04205970499970135
236,9325.944762000001,0.0,-0.2,-0.2,[17.93958333],-0.0048828125,-6.586635324859584,-8.844537283084966,-14.316195681829855,0.0052127263334114105,0.0001498159999755444,0.00794029500139004
237,9325.994779,-0.1,0.0,-0.2,[17.84236111],-0.004150390625,-6.548080691157676,-8.836881749634424,-14.322842541290562,0.005461674001708161,2.999299977091141e-05,0.04183518599893432
238,9326.044763,-0.2,0.0,-0.2,[17.87083333],-0.004150390625,-6.528995710641126,-8.816797008473948,-14.330643354816418,0.006339107332678395,0.0030043200004001847,0.00814881400037848
239,9326.094759,-0.30000000000000004,-0.1,0.0,[17.87361111],-0.003631591796875,-6.509898663800111,-8.79430286089277,-14.327743052188413,0.0034423360011714976,0.0020607886672223685,0.04164766600115399
